,Flight name,Departure_time,Arrival_time,Price,Source,Destination,Duration,No of stop,Date
8913,Vistara,20:20,09:25,4775,Kolkata,Hyderabad,13h 5m,1,2022-04-21
8914,Vistara,07:10,22:55,4775,Kolkata,Hyderabad,15h 45m,1,2022-04-21
8915,Vistara,15:20,09:25,4775,Kolkata,Hyderabad,18h 5m,1,2022-04-21
8916,Vistara,20:20,17:00,4775,Kolkata,Hyderabad,20h 40m,1,2022-04-21
8917,Go First,09:30,20:45,5018,Kolkata,Hyderabad,11h 15m,1,2022-04-21
8918,Air Asia,09:40,17:45,5044,Kolkata,Hyderabad,8h 5m,1,2022-04-21
8919,Air Asia,21:35,08:45,5044,Kolkata,Hyderabad,11h 10m,1,2022-04-21
8920,Vistara,10:25,20:55,5114,Kolkata,Hyderabad,10h 30m,1,2022-04-21
8921,Vistara,17:35,07:50,5114,Kolkata,Hyderabad,14h 15m,1,2022-04-21
8922,Air India,16:55,07:15,5114,Kolkata,Hyderabad,14h 20m,1,2022-04-21
8923,Air India,13:00,07:15,5114,Kolkata,Hyderabad,18h 15m,2,2022-04-21
8924,Vistara,17:35,12:15,5114,Kolkata,Hyderabad,18h 40m,1,2022-04-21
8925,Vistara,10:25,07:50,5114,Kolkata,Hyderabad,21h 25m,1,2022-04-21
8926,Air India,09:25,07:15,5114,Kolkata,Hyderabad,21h 50m,1,2022-04-21
8927,Vistara,10:25,12:15,5114,Kolkata,Hyderabad,25h 50m,1,2022-04-21
8928,Vistara,17:35,20:55,5114,Kolkata,Hyderabad,27h 20m,1,2022-04-21
8929,Air India,16:55,20:45,5114,Kolkata,Hyderabad,27h 50m,1,2022-04-21
8930,Air India,20:30,23:35,5144,Kolkata,Hyderabad,27h 5m,1,2022-04-21
8931,Air India,15:30,23:35,5145,Kolkata,Hyderabad,8h 5m,1,2022-04-21
8932,Air India,15:30,09:00,5145,Kolkata,Hyderabad,17h 30m,1,2022-04-21
8933,Air India,15:30,11:55,5145,Kolkata,Hyderabad,20h 25m,1,2022-04-21
8934,IndiGo,08:05,13:10,5224,Kolkata,Hyderabad,5h 5m,1,2022-04-21
8935,IndiGo,18:15,23:55,5224,Kolkata,Hyderabad,5h 40m,1,2022-04-21
8936,IndiGo,23:55,05:55,5224,Kolkata,Hyderabad,6h,1,2022-04-21
8937,IndiGo,06:25,13:10,5224,Kolkata,Hyderabad,6h 45m,1,2022-04-21
8938,IndiGo,23:55,07:45,5224,Kolkata,Hyderabad,7h 50m,1,2022-04-21
8939,IndiGo,21:55,05:55,5224,Kolkata,Hyderabad,8h,1,2022-04-21
8940,IndiGo,04:55,13:10,5224,Kolkata,Hyderabad,8h 15m,1,2022-04-21
8941,IndiGo,06:25,11:10,5374,Kolkata,Hyderabad,4h 45m,1,2022-04-21
8942,IndiGo,04:55,11:10,5374,Kolkata,Hyderabad,6h 15m,1,2022-04-21
8943,IndiGo,08:05,17:05,5374,Kolkata,Hyderabad,9h,1,2022-04-21
8944,Air India,14:10,08:50,5375,Kolkata,Hyderabad,18h 40m,1,2022-04-21
8945,IndiGo,07:00,11:20,5397,Kolkata,Hyderabad,4h 20m,1,2022-04-21
8946,IndiGo,15:00,21:00,5434,Kolkata,Hyderabad,6h,1,2022-04-21
8947,IndiGo,15:00,22:30,5434,Kolkata,Hyderabad,7h 30m,1,2022-04-21
8948,IndiGo,15:00,23:55,5434,Kolkata,Hyderabad,8h 55m,1,2022-04-21
8949,Air India,14:10,20:15,5595,Kolkata,Hyderabad,6h 5m,1,2022-04-21
8950,Air Asia,09:40,15:35,5642,Kolkata,Hyderabad,5h 55m,1,2022-04-21
8951,IndiGo,17:35,23:20,5808,Kolkata,Hyderabad,5h 45m,1,2022-04-21
8952,IndiGo,15:20,23:20,5808,Kolkata,Hyderabad,8h,1,2022-04-21
8953,Air India,11:35,09:00,6055,Kolkata,Hyderabad,21h 25m,3,2022-04-21
